time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-4.72914651051,-4.92843317462,21.4568447925,5.856780711,0.187245571449,0.0,-3.98084366699,-5.75670768913,4.62258060635,-0.10386527659,0.022418522594,0.0,466.84143338107395,465.2240257272611,466.8915396302924,468.5213564185726
3.5400000000000027,-4.97154316669,-5.28134600127,21.7319134247,5.85039103968,0.18866667421,0.0,-4.09916840992,-6.00757375041,4.54551984397,-0.112347776186,0.0261045836255,0.0,452.14126607194044,452.4382679954455,451.4884218215067,450.7935220205278
3.6000000000000028,-5.22056974203,-5.64832904181,21.9998302653,5.84341174928,0.190187467765,0.0,-4.20193793444,-6.22591092897,4.38467409351,-0.125759395575,0.0237859172821,0.0,423.21747302722116,423.01793832283215,424.7136038606182,423.5484216315535
3.660000000000003,-5.47630283925,-6.02966075364,22.2603459004,5.83593255878,0.19150526642,0.0,-4.32261724895,-6.48575557906,4.29820475043,-0.122529840918,0.0180437066409,0.0,451.4667786640443,451.0031022167933,451.75560122961076,452.00217431680267
3.720000000000003,-5.73961962186,-6.42742052588,22.516958667,5.82887066077,0.193414819823,0.0,-4.45468897834,-6.77339966869,4.25421703874,-0.109465794839,0.0505702944132,0.0,467.00677836975416,469.53797956774974,468.30730987748086,469.3109153191955
3.780000000000003,-6.01067186691,-6.84205273798,22.7696746651,5.82225769733,0.196089215971,0.0,-4.58060359574,-7.04820060936,4.16852292868,-0.111759051472,0.0285384592014,0.0,457.4152040605956,455.65779771046044,458.14793929392096,457.95517145742787
3.840000000000003,-6.28901271565,-7.27260122807,23.0156556904,5.81650026835,0.197964742823,0.0,-4.69762312643,-7.30406550021,4.03008838874,-0.0753932292165,0.0362082681438,0.0,440.1281014939032,440.76297520727053,440.33495817058724,443.32537546168305
3.900000000000003,-6.5751424064,-7.72025145993,23.2563983318,5.81221398297,0.200487317717,0.0,-4.8401600289,-7.61789952066,3.99319727717,-0.0645174244166,0.0517075300844,0.0,477.9672917712144,479.14818672701915,477.81177473413504,478.63685507277836
3.960000000000003,-6.86945309516,-8.1858909579,23.4928693631,5.80811564601,0.204182382145,0.0,-4.97047123644,-7.90386747578,3.88810715871,-0.077222856992,0.0762936650973,0.0,456.7427058371626,458.70241175742444,459.4155001851052,458.403248881672
4.020000000000002,-7.17179480599,-8.66911199974,23.7234509749,5.80359403677,0.20953535309,0.0,-5.10794504391,-8.20391108487,3.79660379135,-0.0718751193072,0.107125606926,0.0,464.7281781910306,467.14524096213455,465.33628058486175,465.7506586001187
